Unit ID,ISP,Technology,Download,Upload,timezone_offset,timezone_offset_dst,STATE,REGION
232998,Qwest,DSL,20,0.896,-7,-6,AZ,WEST
234142,Qwest,DSL,20,0.896,-6,-5,AZ,WEST
234144,Qwest,DSL,20,0.896,-7,-6,AZ,WEST
234242,Cox,CABLE,50,5,-7,-6,AZ,WEST
234276,Qwest,DSL,12,0.896,-7,-6,AZ,WEST
234812,Qwest,DSL,20,0.896,-7,-6,AZ,WEST
235304,Qwest,DSL,20,5,-7,-6,AZ,WEST
235322,Qwest,DSL,12,0.896,-7,-7,AZ,WEST
248158,Cox,CABLE,50,5,-7,-6,AZ,WEST
251466,Qwest,DSL,12,0.896,-7,-6,AZ,WEST
256970,Cox,CABLE,100,10,-7,-6,AZ,WEST
510154,Cox,CABLE,50,5,-7,-6,AZ,WEST
589636,Cox,CABLE,25,5,-7,-6,AZ,WEST
599890,Cox,CABLE,50,5,-7,-7,AZ,WEST
599892,Qwest,DSL,1.5,0.896,-7,-6,AZ,WEST
614158,Cox,CABLE,100,10,-7,-7,AZ,WEST
614160,Qwest,DSL,12,0.896,-7,-7,AZ,WEST
614162,Cox,CABLE,100,10,-7,-7,AZ,WEST
614164,Qwest,DSL,20,0.896,-7,-7,AZ,WEST
614202,Cox,CABLE,100,10,-7,-7,AZ,WEST
614204,Cox,CABLE,100,10,-7,-7,AZ,WEST
614206,Cox,CABLE,100,10,-7,-7,AZ,WEST
615142,Hughes,SATELLITE,10,1,-7,-7,AZ,WEST
615262,Hughes,SATELLITE,10,1,-7,-7,AZ,WEST
620682,Cox,REMOVE,REMOVE,REMOVE,-7,-6,AZ,WEST
636376,Cox,CABLE,50,5,-7,-7,AZ,WEST
637810,Comcast,CABLE,50,10,-7,-7,AZ,WEST
404,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
429,Verizon,FIBER,20,5,-8,-7,CA,WEST
431,Verizon,FIBER,15,5,-8,-7,CA,WEST
437,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
449,Verizon,FIBER,50,50,-8,-7,CA,WEST
482,AT&T,DSL,12,1.5,-8,-7,CA,WEST
488,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-8,-7,CA,WEST
506,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
509,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
516,AT&T,DSL,45,6,-8,-7,CA,WEST
528,AT&T,DSL,6,1,-8,-7,CA,WEST
548,Comcast,CABLE,50,10,-5,-4,CA,WEST
563,AT&T,DSL,3,1,-8,-7,CA,WEST
587,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
622,Verizon,FIBER,15,15,-8,-7,CA,WEST
643,Comcast,CABLE,5,1,-8,-7,CA,WEST
687,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
708,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
720,Verizon,FIBER,25,25,-8,-7,CA,WEST
762,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
778,Verizon,FIBER,35,35,-8,-7,CA,WEST
785,Verizon,FIBER,20,20,-8,-7,CA,WEST
790,AT&T,DSL,6,0.512,-8,-7,CA,WEST
791,Comcast,CABLE,105,10,-8,-7,CA,WEST
834,Verizon,FIBER,35,35,-8,-7,CA,WEST
835,Time Warner Cable,CABLE,30,5,-8,-7,CA,WEST
871,AT&T,DSL,0.768,0.384,-8,-7,CA,WEST
886,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
901,Verizon,FIBER,50,50,-8,-7,CA,WEST
939,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
969,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-8,-7,CA,WEST
1016,Time Warner Cable,CABLE,100,10,-8,-7,CA,WEST
1025,Charter,CABLE,30,4,-8,-7,CA,WEST
1026,Verizon,FIBER,50,50,-8,-7,CA,WEST
1031,Verizon,FIBER,50,50,-8,-7,CA,WEST
1040,AT&T,DSL,6,1,-8,-7,CA,WEST
1041,Time Warner Cable,CABLE,10,1,-8,-7,CA,WEST
1077,Comcast,CABLE,105,10,-8,-7,CA,WEST
1078,AT&T,DSL,3,1,-8,-7,CA,WEST
1089,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-8,-7,CA,WEST
1095,Comcast,CABLE,25,5,-8,-7,CA,WEST
1102,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-8,-7,CA,WEST
1127,Charter,CABLE,100,5,-8,-7,CA,WEST
1167,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-8,-7,CA,WEST
1188,AT&T,DSL,18,1.5,-8,-7,CA,WEST
1193,AT&T,DSL,18,1.5,-8,-7,CA,WEST
1220,Verizon,FIBER,35,35,-8,-7,CA,WEST
1244,Comcast,CABLE,50,5,-8,-7,CA,WEST
1260,Clearwire,REMOVE,MISC,MISC,-8,-7,CA,WEST
1287,Verizon,FIBER,50,50,-8,-7,CA,WEST
1301,Cox,CABLE,25,5,-8,-7,CA,WEST
5223,AT&T,DSL,0.768,0.384,-8,-7,CA,WEST
5243,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
5310,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
5323,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
5337,Comcast,CABLE,3,0.768,-8,-7,CA,WEST
5390,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
5394,Verizon,FIBER,50,50,-8,-7,CA,WEST
5397,Cox,CABLE,25,5,-8,-7,CA,WEST
5404,AT&T,DSL,24,3,-8,-7,CA,WEST
5414,Comcast,CABLE,50,5,-8,-7,CA,WEST
5441,Frontier,REMOVE,REMOVE,REMOVE,-5,-4,CA,WEST
5462,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
5552,Comcast,CABLE,50,5,-8,-7,CA,WEST
5568,Comcast,CABLE,50,5,-8,-7,CA,WEST
5616,AT&T,DSL,12,1,-8,-7,CA,WEST
5619,Time Warner Cable,CABLE,15,1,-6,-5,CA,WEST
5631,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
5644,AT&T,DSL,12,1.5,-8,-7,CA,WEST
5663,AT&T,DSL,12,1.5,-8,-7,CA,WEST
5677,Comcast,CABLE,50,5,-8,-7,CA,WEST
5709,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
5730,Cox,CABLE,25,5,-8,-7,CA,WEST
5744,AT&T,DSL,6,0.768,-8,-7,CA,WEST
5757,AT&T,DSL,12,1.5,-8,-7,CA,WEST
5765,AT&T,DSL,18,1.5,-8,-7,CA,WEST
5767,Cox,CABLE,5,1,-8,-7,CA,WEST
5787,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
5789,Time Warner Cable,CABLE,15,2,-8,-7,CA,WEST
5819,AT&T,DSL,1.5,0.384,-8,-7,CA,WEST
5821,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
5830,Time Warner Cable,CABLE,100,10,-8,-7,CA,WEST
5872,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
6008,Cox,CABLE,50,10,-8,-7,CA,WEST
6012,Comcast,CABLE,105,10,-8,-7,CA,WEST
6047,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
6082,Comcast,CABLE,105,10,-8,-7,CA,WEST
6120,AT&T,DSL,24,3,-8,-7,CA,WEST
6125,Comcast,CABLE,25,5,-8,-7,CA,WEST
6138,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
6140,Time Warner Cable,CABLE,3,1,-8,-7,CA,WEST
6147,Verizon,FIBER,50,50,-8,-7,CA,WEST
6150,Time Warner Cable,CABLE,15,2,-8,-7,CA,WEST
6152,Charter,CABLE,60,4,-8,-7,CA,WEST
6162,AT&T,DSL,12,1.5,-5,-4,CA,WEST
6169,Cox,CABLE,25,5,-8,-7,CA,WEST
6205,Time Warner Cable,CABLE,100,10,-8,-7,CA,WEST
6222,Cox,CABLE,50,5,-8,-7,CA,WEST
6291,Cox,CABLE,50,10,-8,-7,CA,WEST
6292,Time Warner Cable,CABLE,100,5,-8,-7,CA,WEST
6300,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-8,-7,CA,WEST
6304,Frontier,DSL,6,0.384,-8,-7,CA,WEST
6317,Comcast,CABLE,50,5,-8,-7,CA,WEST
6335,Time Warner Cable,CABLE,7,0.768,-8,-7,CA,WEST
6353,Cox,CABLE,25,5,-8,-7,CA,WEST
6364,Comcast,CABLE,50,5,-8,-7,CA,WEST
6435,AT&T,DSL,6,0.512,-8,-7,CA,WEST
6453,AT&T,DSL,6,0.768,-8,-7,CA,WEST
6468,Comcast,CABLE,105,10,-8,-7,CA,WEST
6472,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
6497,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
6533,Comcast,CABLE,50,5,-8,-7,CA,WEST
6560,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
6583,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
6585,Comcast,CABLE,105,10,-8,-7,CA,WEST
6601,Cox,CABLE,25,5,-8,-7,CA,WEST
6613,AT&T,DSL,6,0.512,-8,-7,CA,WEST
6638,Verizon,FIBER,50,50,-8,-7,CA,WEST
6668,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
6679,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
6701,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
6748,Comcast,CABLE,50,5,-8,-7,CA,WEST
6781,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
6790,Time Warner Cable,CABLE,100,10,-8,-7,CA,WEST
6797,Cox,CABLE,25,5,-8,-7,CA,WEST
6798,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
6808,Comcast,CABLE,105,10,-8,-7,CA,WEST
6814,Verizon,FIBER,25,25,-8,-7,CA,WEST
6833,Time Warner Cable,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
6839,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
6886,Time Warner Cable,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
6899,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
6992,AT&T,DSL,12,1.5,-8,-7,CA,WEST
7017,AT&T,DSL,18,1.5,-8,-7,CA,WEST
7026,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
7032,Cox,CABLE,25,5,-8,-7,CA,WEST
7106,Hughes,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
7126,Cox,CABLE,50,10,-8,-7,CA,WEST
7180,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
7203,Charter,CABLE,60,4,-8,-7,CA,WEST
7274,Charter,CABLE,60,4,-8,-7,CA,WEST
7324,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
7352,AT&T,DSL,12,1,-8,-7,CA,WEST
7370,Verizon,FIBER,35,35,-8,-7,CA,WEST
7416,AT&T,DSL,18,1.5,-8,-7,CA,WEST
7450,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
7463,AT&T,DSL,12,1.5,-8,-7,CA,WEST
7502,Charter,CABLE,100,5,-8,-7,CA,WEST
7542,Verizon,FIBER,15,5,-8,-7,CA,WEST
7546,Time Warner Cable,CABLE,10,1,-8,-7,CA,WEST
7565,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-8,-7,CA,WEST
7575,Charter,CABLE,15,3,-8,-7,CA,WEST
7603,AT&T,DSL,1.5,0.384,-8,-7,CA,WEST
7609,AT&T,DSL,3,0.512,-8,-7,CA,WEST
7669,AT&T,DSL,12,1,-8,-7,CA,WEST
7706,Verizon,FIBER,35,35,-8,-7,CA,WEST
7731,AT&T,DSL,18,1.5,-8,-7,CA,WEST
7759,Comcast,CABLE,105,10,-8,-7,CA,WEST
7770,Charter,CABLE,100,5,-8,-7,CA,WEST
7777,Time Warner Cable,CABLE,100,10,-8,-7,CA,WEST
7778,Comcast,CABLE,50,5,-8,-7,CA,WEST
7789,Cox,CABLE,25,5,-8,-7,CA,WEST
7823,Clearwire,REMOVE,MISC,MISC,-8,-7,CA,WEST
7885,Charter,CABLE,30,4,-8,-7,CA,WEST
7890,Brighthouse,CABLE,60,5,-8,-7,CA,WEST
7911,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
7931,Comcast,CABLE,105,10,-8,-7,CA,WEST
7974,AT&T,DSL,12,1.5,-8,-7,CA,WEST
7980,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
8083,Cox,CABLE,25,5,-8,-7,CA,WEST
8112,Cox,CABLE,5,1,-8,-7,CA,WEST
8121,Time Warner Cable,CABLE,3,1,-8,-7,CA,WEST
8162,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
8163,Cox,CABLE,25,5,-8,-7,CA,WEST
8172,Time Warner Cable,CABLE,10,1,-8,-7,CA,WEST
8181,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
8197,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
8198,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-8,-7,CA,WEST
8218,Time Warner Cable,CABLE,100,5,-8,-7,CA,WEST
8220,Charter,CABLE,60,4,-8,-7,CA,WEST
8224,Brighthouse,CABLE,1,0.512,-8,-7,CA,WEST
8233,AT&T,DSL,6,0.768,-8,-7,CA,WEST
8252,Time Warner Cable,CABLE,15,2,-8,-7,CA,WEST
8254,AT&T,DSL,45,6,-8,-7,CA,WEST
8256,Cox,CABLE,1,0.384,-8,-7,CA,WEST
8308,Charter,CABLE,60,4,-8,-7,CA,WEST
8330,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
8341,Comcast,CABLE,50,5,-8,-7,CA,WEST
8370,Mediacom,CABLE,15,1,-8,-7,CA,WEST
8409,Cox,CABLE,25,5,-8,-7,CA,WEST
8411,AT&T,DSL,6,0.512,-8,-7,CA,WEST
8424,AT&T,DSL,24,3,-6,-5,CA,WEST
8432,Time Warner Cable,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
8448,Cox,CABLE,5,1,-8,-7,CA,WEST
8479,Time Warner Cable,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
8543,Cox,CABLE,25,5,-8,-7,CA,WEST
8629,Cox,CABLE,25,5,-8,-7,CA,WEST
8645,Brighthouse,CABLE,30,2,-8,-7,CA,WEST
8703,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
8725,Qwest,DSL,20,0.896,-8,-7,CA,WEST
8735,Time Warner Cable,CABLE,100,5,-8,-7,CA,WEST
8744,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
8801,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
8826,Cox,CABLE,25,5,-8,-7,CA,WEST
8852,Verizon,FIBER,15,15,-8,-7,CA,WEST
8871,Cox,CABLE,5,1,-8,-7,CA,WEST
9000,Comcast,CABLE,105,10,-8,-7,CA,WEST
9014,Cox,CABLE,25,5,-8,-7,CA,WEST
9055,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
9071,Charter,CABLE,60,4,-8,-7,CA,WEST
9117,AT&T,DSL,12,1.5,-8,-7,CA,WEST
9159,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
9164,Charter,CABLE,30,4,-8,-7,CA,WEST
9218,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
9224,AT&T,DSL,3,0.384,-8,-7,CA,WEST
9235,Charter,CABLE,60,4,-8,-7,CA,WEST
9250,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
9257,Verizon,FIBER,35,35,-8,-7,CA,WEST
9294,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
9344,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
9360,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
9416,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
9467,Charter,CABLE,60,4,-8,-7,CA,WEST
9477,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
9478,Comcast,CABLE,50,5,-8,-7,CA,WEST
9493,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
9516,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
9541,AT&T,DSL,3,1,-8,-7,CA,WEST
9561,Frontier,DSL,3,0.384,-8,-7,CA,WEST
9574,AT&T,DSL,24,3,-8,-7,CA,WEST
9588,AT&T,DSL,24,3,-8,-7,CA,WEST
9596,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
9617,Charter,CABLE,60,4,-8,-7,CA,WEST
9682,Charter,CABLE,60,4,-8,-7,CA,WEST
9701,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
9702,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
9709,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
9727,Comcast,CABLE,50,5,-8,-7,CA,WEST
9766,Comcast,CABLE,25,5,-8,-7,CA,WEST
9858,AT&T,DSL,12,1.5,-8,-7,CA,WEST
10055,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
10081,Clearwire,REMOVE,MISC,MISC,-8,-7,CA,WEST
10137,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
10164,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
10188,Comcast,CABLE,50,5,-8,-7,CA,WEST
10199,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
10224,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
10257,Comcast,CABLE,25,5,-8,-7,CA,WEST
10337,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-8,-7,CA,WEST
10348,Verizon,FIBER,75,35,-8,-7,CA,WEST
10367,Charter,CABLE,60,4,-8,-7,CA,WEST
10397,Verizon,FIBER,15,5,-8,-7,CA,WEST
10420,CenturyLink,DSL,10,0.768,-8,-7,CA,WEST
10432,Time Warner Cable,CABLE,15,2,-8,-7,CA,WEST
10448,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
10450,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
10451,Verizon,FIBER,25,25,-8,-7,CA,WEST
10474,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-8,-7,CA,WEST
10477,Comcast,CABLE,50,5,-8,-7,CA,WEST
10492,Charter,CABLE,30,4,-8,-7,CA,WEST
10513,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
10559,AT&T,DSL,3,0.512,-8,-7,CA,WEST
10580,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-8,-7,CA,WEST
10593,Time Warner Cable,CABLE,3,1,-8,-7,CA,WEST
10654,Charter,CABLE,60,4,-8,-7,CA,WEST
10669,Charter,CABLE,60,4,-8,-7,CA,WEST
10699,Charter,CABLE,30,4,-8,-7,CA,WEST
10780,AT&T,DSL,6,0.512,-8,-7,CA,WEST
10805,Clearwire,REMOVE,MISC,MISC,-8,-7,CA,WEST
10812,Charter,CABLE,60,4,-8,-7,CA,WEST
10865,Charter,CABLE,15,3,-8,-7,CA,WEST
10867,Charter,CABLE,30,4,-8,-7,CA,WEST
10874,Comcast,CABLE,3,0.768,-8,-7,CA,WEST
10880,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
10895,Charter,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
10916,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
10945,Charter,CABLE,60,4,-8,-7,CA,WEST
11009,Brighthouse,CABLE,10,1,-8,-7,CA,WEST
11031,Charter,CABLE,15,3,-8,-7,CA,WEST
11047,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-8,-7,CA,WEST
11064,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
11066,Charter,CABLE,60,4,-8,-7,CA,WEST
11077,Cablevision,CABLE,15,5,-8,-7,CA,WEST
11142,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
11148,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
11150,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
11185,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-8,-7,CA,WEST
11198,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
11213,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-8,-7,CA,WEST
11230,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
11237,Charter,CABLE,60,4,-8,-7,CA,WEST
11264,Time Warner Cable,CABLE,15,2,-8,-7,CA,WEST
11284,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
11298,Charter,CABLE,60,4,-8,-7,CA,WEST
11349,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
11362,AT&T,DSL,6,0.512,-8,-7,CA,WEST
11393,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
11395,Comcast,CABLE,50,5,-8,-7,CA,WEST
11429,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
11431,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
11434,Comcast,CABLE,50,5,-8,-7,CA,WEST
11438,Charter,CABLE,60,4,-8,-7,CA,WEST
11453,Verizon,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
11460,Time Warner Cable,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
11479,AT&T,DSL,45,6,-8,-7,CA,WEST
11601,AT&T,DSL,24,3,-8,-7,CA,WEST
11609,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-8,-7,CA,WEST
11619,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
11620,Verizon,FIBER,15,15,-8,-7,CA,WEST
11674,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
11677,Verizon DSL,DSL,[0.5 - 1.0],[0.384],-8,-7,CA,WEST
11713,Charter,CABLE,60,4,-8,-7,CA,WEST
11749,Clearwire,REMOVE,MISC,MISC,-8,-7,CA,WEST
11878,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-8,-7,CA,WEST
11892,AT&T,DSL,6,1,-8,-7,CA,WEST
11898,Time Warner Cable,CABLE,3,1,-8,-7,CA,WEST
11902,AT&T,DSL,6,1,-8,-7,CA,WEST
11909,AT&T,DSL,12,1.5,-8,-7,CA,WEST
11920,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
11930,Comcast,CABLE,105,10,-8,-7,CA,WEST
12004,Verizon,FIBER,25,25,-8,-7,CA,WEST
12033,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
12062,Charter,CABLE,15,3,-8,-7,CA,WEST
12143,Charter,CABLE,60,4,-8,-7,CA,WEST
12174,Charter,CABLE,60,4,-8,-7,CA,WEST
12193,Charter,CABLE,60,4,-8,-7,CA,WEST
12211,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
12213,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
12233,Time Warner Cable,CABLE,100,10,-8,-7,CA,WEST
12266,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-8,-7,CA,WEST
12268,Time Warner Cable,CABLE,3,1,-8,-7,CA,WEST
12277,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
12281,AT&T,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
12317,Charter,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
12350,Time Warner Cable,CABLE,20,2,-5,-4,CA,WEST
12352,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
12354,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
12355,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
12361,Charter,CABLE,60,4,-8,-7,CA,WEST
12374,Time Warner Cable,CABLE,5,1,-8,-7,CA,WEST
12410,Time Warner Cable,CABLE,100,10,-8,-7,CA,WEST
12425,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
12458,Charter,CABLE,60,4,-8,-7,CA,WEST
12463,AT&T,DSL,6,0.512,-8,-7,CA,WEST
12478,Time Warner Cable,CABLE,20,5,-8,-7,CA,WEST
12492,Charter,CABLE,60,4,-8,-7,CA,WEST
12494,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
12496,Charter,CABLE,60,4,-8,-7,CA,WEST
12511,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
12514,AT&T,DSL,18,1.5,-8,-7,CA,WEST
12521,Time Warner Cable,CABLE,20,5,-8,-7,CA,WEST
12545,Cox,CABLE,25,5,-8,-7,CA,WEST
12551,Charter,CABLE,15,3,-8,-7,CA,WEST
12552,Comcast,CABLE,105,10,-8,-7,CA,WEST
12594,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
12606,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
12616,Comcast,CABLE,105,10,-8,-7,CA,WEST
12623,Comcast,CABLE,3,0.768,-8,-7,CA,WEST
12624,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
12642,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
12646,Time Warner Cable,CABLE,20,2,-8,-7,CA,WEST
12658,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
12681,Comcast,CABLE,105,10,-8,-7,CA,WEST
12699,Comcast,CABLE,105,10,-8,-7,CA,WEST
12708,Time Warner Cable,CABLE,20,5,-8,-7,CA,WEST
12742,Verizon,FIBER,15,5,-8,-7,CA,WEST
12743,Time Warner Cable,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
12781,Charter,CABLE,60,4,-8,-7,CA,WEST
12796,Time Warner Cable,CABLE,10,1,-8,-7,CA,WEST
12812,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-8,-7,CA,WEST
12814,Cox,CABLE,25,5,-8,-7,CA,WEST
12834,Time Warner Cable,CABLE,50,5,-8,-7,CA,WEST
12841,Verizon,FIBER,50,50,-8,-7,CA,WEST
12843,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
12846,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
12875,Time Warner Cable,CABLE,3,1,-8,-7,CA,WEST
12916,Time Warner Cable,CABLE,100,10,-8,-7,CA,WEST
12931,AT&T,DSL,12,1.5,-8,-7,CA,WEST
12959,Verizon,FIBER,75,75,-8,-7,CA,WEST
12962,Time Warner Cable,CABLE,15,1,-8,-7,CA,WEST
12968,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-8,-7,CA,WEST
12980,Charter,CABLE,60,4,-8,-7,CA,WEST
13002,Time Warner Cable,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
13008,AT&T,DSL,6,1,-8,-7,CA,WEST
13012,Verizon DSL,DSL,[3.1 - 7.0],[0.768],-8,-7,CA,WEST
13013,Time Warner Cable,CABLE,3,1,-8,-7,CA,WEST
13139,Comcast,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
13178,Verizon,FIBER,75,75,-8,-7,CA,WEST
13407,AT&T,DSL,6,0.512,-8,-7,CA,WEST
13441,AT&T,DSL,12,1.5,-8,-7,CA,WEST
13470,AT&T,REMOVE,REMOVE,REMOVE,-8,-7,CA,WEST
13481,Verizon DSL,DSL,[1.1 - 3.0],[0.384 - 0.768],-8,-7,CA,WEST
13485,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
13511,Verizon,FIBER,25,25,-8,-7,CA,WEST
13682,Charter,CABLE,15,3,-8,-7,CA,WEST
14653,Miscellaneous,REMOVE,MISC,MISC,-8,-7,CA,WEST
