Unit ID,ISP,Technology,STATE,CENSUS,timezone_offset,timezone_offset_dst,Download,Upload
706,Comcast,CABLE,WA,WEST,-8,-7,REMOVE,REMOVE
733,Comcast,CABLE,PA,NORTHEAST,-5,-4,25,5
744,Comcast,CABLE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
750,Comcast,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
758,Comcast,REMOVE,MN,MIDWEST,-6,-5,REMOVE,REMOVE
764,Comcast,CABLE,CO,WEST,-7,-6,50,5
767,Comcast,CABLE,CO,WEST,-7,-6,50,5
783,Comcast,CABLE,PA,NORTHEAST,-5,-4,25,5
847,Comcast,CABLE,MA,NORTHEAST,-5,-4,25,5
861,Comcast,REMOVE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
862,Comcast,CABLE,TX,SOUTH,-6,-5,75,10
866,Comcast,CABLE,CT,NORTHEAST,-5,-4,25,5
955,Comcast,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
974,Comcast,CABLE,CO,WEST,-7,-6,75,5
976,Comcast,REMOVE,NM,WEST,-7,-6,REMOVE,REMOVE
980,Comcast,CABLE,IN,MIDWEST,-5,-4,25,5
997,Comcast,CABLE,TN,SOUTH,-5,-4,REMOVE,REMOVE
1009,Comcast,REMOVE,DE,SOUTH,-5,-4,REMOVE,REMOVE
1035,Comcast,CABLE,CO,WEST,-7,-6,50,5
1060,Comcast,CABLE,DC,SOUTH,-5,-4,25,5
1067,Comcast,REMOVE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
1079,Comcast,CABLE,MN,MIDWEST,-6,-5,REMOVE,REMOVE
1080,Comcast,REMOVE,MN,MIDWEST,-6,-5,REMOVE,REMOVE
1097,Comcast,REMOVE,NJ,NORTHEAST,-5,-4,REMOVE,REMOVE
1116,Comcast,CABLE,UT,WEST,-7,-6,REMOVE,REMOVE
1168,Comcast,CABLE,FL,SOUTH,-5,-4,75,10
1181,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
1183,Comcast,CABLE,IN,MIDWEST,-6,-5,75,10
1196,Comcast,CABLE,TN,SOUTH,-5,-4,75,10
1229,Comcast,REMOVE,MN,MIDWEST,-6,-5,REMOVE,REMOVE
1233,Comcast,CABLE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
1239,Comcast,REMOVE,FL,SOUTH,-5,-4,REMOVE,REMOVE
1281,Comcast,CABLE,KY,SOUTH,-5,-4,25,5
5056,Comcast,CABLE,MA,NORTHEAST,-6,-5,REMOVE,REMOVE
5195,Comcast,CABLE,FL,SOUTH,-5,-4,75,10
5205,Comcast,REMOVE,MA,NORTHEAST,-6,-5,REMOVE,REMOVE
5212,Comcast,REMOVE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
5217,Comcast,CABLE,NH,NORTHEAST,-5,-4,50,10
5235,Comcast,REMOVE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
5245,Comcast,REMOVE,AZ,WEST,-7,-7,REMOVE,REMOVE
5248,Comcast,REMOVE,NJ,NORTHEAST,-6,-5,REMOVE,REMOVE
5259,Comcast,CABLE,GA,SOUTH,-5,-4,25,5
5270,Comcast,CABLE,NY,NORTHEAST,-5,-4,75,5
5281,Comcast,REMOVE,AZ,WEST,-7,-7,REMOVE,REMOVE
5289,Comcast,CABLE,CO,WEST,-7,-6,3,0.768
5293,Comcast,REMOVE,OR,WEST,-8,-7,REMOVE,REMOVE
5294,Comcast,CABLE,CO,WEST,-7,-6,50,5
5308,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
5325,Comcast,CABLE,IL,MIDWEST,-6,-5,3,0.768
5326,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
5336,Comcast,CABLE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
5337,Comcast,CABLE,CA,WEST,-8,-7,3,0.768
5342,Comcast,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
5347,Comcast,CABLE,CT,NORTHEAST,-6,-5,25,5
5354,Comcast,CABLE,WA,WEST,-8,-7,50,5
5381,Comcast,CABLE,CO,WEST,-7,-6,REMOVE,REMOVE
5388,Comcast,CABLE,ME,NORTHEAST,-6,-5,25,5
5390,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
5438,Comcast,REMOVE,NH,NORTHEAST,-6,-5,REMOVE,REMOVE
5440,Comcast,CABLE,MD,SOUTH,-5,-4,25,5
5467,Comcast,CABLE,OR,WEST,-8,-7,50,5
5483,Comcast,REMOVE,DE,SOUTH,-5,-4,REMOVE,REMOVE
5486,Comcast,REMOVE,VA,SOUTH,-5,-4,REMOVE,REMOVE
5493,Comcast,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
5507,Comcast,CABLE,TN,SOUTH,-6,-5,25,5
5510,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
5518,Comcast,CABLE,WA,WEST,-8,-7,50,5
5540,Comcast,CABLE,WI,MIDWEST,-6,-5,REMOVE,REMOVE
5543,Comcast,CABLE,MD,SOUTH,-5,-4,25,5
5547,Comcast,REMOVE,VA,SOUTH,-5,-4,REMOVE,REMOVE
5552,Comcast,CABLE,CA,WEST,-8,-7,75,5
5567,Comcast,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
5568,Comcast,CABLE,CA,WEST,-8,-7,75,5
5572,Comcast,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
5582,Comcast,REMOVE,PA,NORTHEAST,-5,-4,REMOVE,REMOVE
5585,Comcast,REMOVE,NM,WEST,-7,-6,REMOVE,REMOVE
5604,Comcast,CABLE,NM,WEST,-7,-6,50,5
5617,Comcast,REMOVE,CO,WEST,-7,-6,REMOVE,REMOVE
5626,Comcast,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
5631,Comcast,CABLE,CA,WEST,-8,-7,25,5
5635,Comcast,CABLE,PA,NORTHEAST,-5,-4,25,5
5642,Comcast,REMOVE,CO,WEST,-7,-6,REMOVE,REMOVE
5688,Comcast,CABLE,FL,SOUTH,-6,-5,16,3
5697,Comcast,REMOVE,UT,WEST,-7,-6,REMOVE,REMOVE
5709,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
5725,Comcast,REMOVE,CT,NORTHEAST,-6,-5,REMOVE,REMOVE
5734,Comcast,CABLE,CO,WEST,-7,-6,6,1
5741,Comcast,CABLE,CA,WEST,-8,-7,75,5
5746,Comcast,CABLE,MN,MIDWEST,-6,-5,25,5
5749,Comcast,CABLE,CT,NORTHEAST,-5,-4,25,5
5750,Comcast,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
5772,Comcast,REMOVE,MD,SOUTH,-5,-4,REMOVE,REMOVE
5779,Comcast,CABLE,NJ,NORTHEAST,-5,-4,25,5
5812,Comcast,REMOVE,CO,WEST,-7,-6,REMOVE,REMOVE
5822,Comcast,REMOVE,CO,WEST,-8,-7,REMOVE,REMOVE
5823,Comcast,CABLE,IN,MIDWEST,-6,-5,25,5
5840,Comcast,CABLE,IN,MIDWEST,-6,-5,3,0.768
5849,Comcast,REMOVE,MD,SOUTH,-5,-4,REMOVE,REMOVE
5868,Comcast,REMOVE,UT,WEST,-7,-6,REMOVE,REMOVE
5871,Comcast,REMOVE,CO,WEST,-7,-6,REMOVE,REMOVE
5872,Comcast,CABLE,CA,WEST,-8,-7,75,5
5881,Comcast,REMOVE,OR,WEST,-8,-7,REMOVE,REMOVE
5894,Comcast,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
5915,Comcast,CABLE,CT,NORTHEAST,-6,-5,25,5
5927,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
5940,Comcast,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
5951,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
5952,Comcast,CABLE,PA,NORTHEAST,-5,-4,REMOVE,REMOVE
5953,Comcast,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
5964,Comcast,CABLE,VA,SOUTH,-5,-4,25,5
5980,Comcast,REMOVE,CT,NORTHEAST,-6,-5,REMOVE,REMOVE
5985,Comcast,CABLE,NJ,NORTHEAST,-6,-5,25,5
5986,Comcast,REMOVE,WV,SOUTH,-5,-4,REMOVE,REMOVE
5996,Comcast,CABLE,WA,WEST,-8,-7,50,5
5997,Comcast,REMOVE,OR,WEST,-8,-7,REMOVE,REMOVE
6011,Comcast,REMOVE,AL,SOUTH,-6,-5,REMOVE,REMOVE
6018,Comcast,CABLE,PA,NORTHEAST,-5,-4,25,5
6040,Comcast,REMOVE,CO,WEST,-7,-6,REMOVE,REMOVE
6050,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
6071,Comcast,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
6077,Comcast,CABLE,VA,SOUTH,-5,-4,25,5
6078,Comcast,CABLE,NM,WEST,-7,-6,50,5
6081,Comcast,REMOVE,PA,NORTHEAST,-5,-4,REMOVE,REMOVE
6082,Comcast,CABLE,CA,WEST,-8,-7,REMOVE,REMOVE
6086,Comcast,REMOVE,MA,NORTHEAST,-5,-4,REMOVE,REMOVE
6088,Comcast,CABLE,TN,SOUTH,-5,-4,75,10
6097,Comcast,CABLE,MI,MIDWEST,-5,-4,75,10
6099,Comcast,CABLE,OR,WEST,-8,-7,50,5
6112,Comcast,CABLE,MI,MIDWEST,-5,-4,75,10
6138,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
6146,Comcast,CABLE,IN,MIDWEST,-6,-5,25,5
6151,Comcast,CABLE,NM,WEST,-7,-6,50,5
6153,Comcast,CABLE,MA,NORTHEAST,-5,-4,REMOVE,REMOVE
6171,Comcast,CABLE,FL,SOUTH,-5,-4,25,5
6176,Comcast,CABLE,GA,SOUTH,-5,-4,75,15
6184,Comcast,CABLE,MS,SOUTH,-6,-5,25,5
6185,Comcast,CABLE,PA,NORTHEAST,-5,-4,25,5
6189,Comcast,REMOVE,VA,SOUTH,-5,-4,REMOVE,REMOVE
6190,Comcast,REMOVE,UT,WEST,-7,-6,REMOVE,REMOVE
6196,Comcast,CABLE,OR,WEST,-8,-7,3,0.768
6218,Comcast,REMOVE,TN,SOUTH,-5,-4,REMOVE,REMOVE
6235,Comcast,CABLE,PA,NORTHEAST,-5,-4,25,5
6241,Comcast,CABLE,CT,NORTHEAST,-6,-5,25,5
6260,Comcast,CABLE,DC,SOUTH,-8,-7,REMOVE,REMOVE
6262,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
6271,Comcast,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
6307,Comcast,CABLE,PA,NORTHEAST,-5,-4,25,5
6309,Comcast,CABLE,OR,WEST,-8,-7,50,5
6316,Comcast,REMOVE,PA,NORTHEAST,-5,-4,REMOVE,REMOVE
6317,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
6329,Comcast,CABLE,MN,MIDWEST,-6,-5,50,5
6333,Comcast,CABLE,IN,MIDWEST,-6,-5,REMOVE,REMOVE
6341,Comcast,REMOVE,PA,NORTHEAST,-5,-4,REMOVE,REMOVE
6364,Comcast,CABLE,CA,WEST,-8,-7,75,5
6396,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
6401,Comcast,REMOVE,VA,SOUTH,-5,-4,REMOVE,REMOVE
6412,Comcast,REMOVE,MA,NORTHEAST,-5,-4,REMOVE,REMOVE
6458,Comcast,CABLE,GA,SOUTH,-5,-4,75,10
6468,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
6490,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
6523,Comcast,CABLE,IN,MIDWEST,-6,-5,75,10
6524,Comcast,REMOVE,MD,SOUTH,-5,-4,REMOVE,REMOVE
6527,Comcast,CABLE,CA,WEST,-8,-7,REMOVE,REMOVE
6533,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
6539,Comcast,REMOVE,MA,NORTHEAST,-5,-4,REMOVE,REMOVE
6548,Comcast,REMOVE,WI,MIDWEST,-6,-5,REMOVE,REMOVE
6555,Comcast,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
6568,Comcast,CABLE,NM,WEST,-7,-6,REMOVE,REMOVE
6590,Comcast,CABLE,WA,WEST,-8,-7,50,5
6613,Comcast,CABLE,CA,WEST,-8,-7,REMOVE,REMOVE
6615,Comcast,CABLE,TN,SOUTH,-5,-4,25,5
6619,Comcast,CABLE,FL,SOUTH,-8,-7,50,5
6647,Comcast,CABLE,CO,WEST,-7,-6,50,5
6657,Comcast,CABLE,ID,WEST,-8,-7,REMOVE,REMOVE
6659,Comcast,CABLE,IN,MIDWEST,-5,-4,75,10
6662,Comcast,REMOVE,IA,MIDWEST,-6,-5,REMOVE,REMOVE
6663,Comcast,CABLE,PA,NORTHEAST,-5,-4,3,0.768
6664,Comcast,CABLE,VT,NORTHEAST,-6,-5,25,5
6669,Comcast,CABLE,CT,NORTHEAST,-8,-7,25,5
6703,Comcast,CABLE,FL,SOUTH,-5,-4,25,5
6710,Comcast,CABLE,MI,MIDWEST,-5,-4,75,10
6719,Comcast,CABLE,NM,WEST,-7,-6,50,5
6736,Comcast,CABLE,OR,WEST,-8,-7,50,5
6737,Comcast,REMOVE,PA,NORTHEAST,-5,-4,REMOVE,REMOVE
6748,Comcast,CABLE,CA,WEST,-8,-7,75,5
6760,Comcast,REMOVE,MA,NORTHEAST,-5,-4,REMOVE,REMOVE
6770,Comcast,CABLE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
6771,Comcast,REMOVE,CO,WEST,-7,-6,REMOVE,REMOVE
6795,Comcast,REMOVE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
6800,Comcast,REMOVE,AZ,WEST,-7,-7,REMOVE,REMOVE
6808,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
6813,Comcast,CABLE,MI,MIDWEST,-5,-4,3,0.768
6818,Comcast,CABLE,WA,WEST,-8,-7,50,5
6843,Comcast,CABLE,TN,SOUTH,-5,-4,25,5
6851,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
6870,Comcast,CABLE,MI,MIDWEST,-5,-4,25,5
6871,Comcast,CABLE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
6873,Comcast,CABLE,PA,NORTHEAST,-5,-4,25,5
6883,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
7032,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
7045,Comcast,CABLE,OR,WEST,-8,-7,50,5
7071,Comcast,REMOVE,CO,WEST,-7,-6,REMOVE,REMOVE
7101,Comcast,CABLE,TN,SOUTH,-6,-5,25,5
7124,Comcast,CABLE,MI,MIDWEST,-5,-4,75,10
7144,Comcast,REMOVE,DC,SOUTH,-5,-4,REMOVE,REMOVE
7157,Comcast,CABLE,NC,SOUTH,-5,-4,25,5
7162,Comcast,REMOVE,MD,SOUTH,-5,-4,REMOVE,REMOVE
7185,Comcast,REMOVE,NY,NORTHEAST,-5,-4,REMOVE,REMOVE
7190,Comcast,CABLE,NM,WEST,-7,-6,50,10
7217,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
7240,Comcast,CABLE,TN,SOUTH,-5,-4,75,10
7331,Comcast,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
7377,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
7398,Comcast,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
7421,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
7444,Comcast,REMOVE,FL,SOUTH,-5,-4,REMOVE,REMOVE
7455,Comcast,CABLE,MA,NORTHEAST,-5,-4,25,5
7489,Comcast,CABLE,MA,NORTHEAST,-6,-5,3,0.768
7498,Comcast,CABLE,UT,WEST,-7,-6,50,5
7509,Comcast,CABLE,WA,WEST,-8,-7,50,5
7513,Comcast,CABLE,MI,MIDWEST,-5,-4,75,10
7535,Comcast,CABLE,GA,SOUTH,-5,-4,25,5
7540,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
7555,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
7578,Comcast,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
7584,Comcast,CABLE,MN,MIDWEST,-6,-5,50,5
7594,Comcast,REMOVE,MN,MIDWEST,-6,-5,REMOVE,REMOVE
7636,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
7637,Comcast,REMOVE,NM,WEST,-7,-6,REMOVE,REMOVE
7643,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
7644,Comcast,CABLE,TX,SOUTH,-6,-5,REMOVE,REMOVE
7657,Comcast,CABLE,TX,SOUTH,-8,-7,REMOVE,REMOVE
7700,Comcast,CABLE,CO,WEST,-7,-6,50,5
7709,Comcast,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
7721,Comcast,CABLE,NH,NORTHEAST,-6,-5,25,5
7751,Comcast,REMOVE,FL,SOUTH,-5,-4,REMOVE,REMOVE
7761,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
7764,Comcast,CABLE,MA,NORTHEAST,-5,-4,25,5
7772,Comcast,CABLE,MN,MIDWEST,-6,-5,50,5
7778,Comcast,CABLE,CA,WEST,-8,-7,75,5
7803,Comcast,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
7813,Comcast,CABLE,FL,SOUTH,-5,-4,75,10
7816,Comcast,REMOVE,OK,SOUTH,-6,-5,REMOVE,REMOVE
7823,Comcast,CABLE,CA,WEST,-8,-7,25,5
7854,Comcast,CABLE,GA,SOUTH,-5,-4,25,5
7878,Comcast,REMOVE,NH,NORTHEAST,-6,-5,REMOVE,REMOVE
7884,Comcast,CABLE,WA,WEST,-6,-5,3,0.768
7892,Comcast,REMOVE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
7896,Comcast,CABLE,WA,WEST,-8,-7,50,5
7903,Comcast,CABLE,FL,SOUTH,-5,-4,6,1
7924,Comcast,CABLE,WA,WEST,-8,-7,50,5
7954,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
7978,Comcast,REMOVE,MA,NORTHEAST,-6,-5,REMOVE,REMOVE
8061,Comcast,REMOVE,FL,SOUTH,-5,-4,REMOVE,REMOVE
8143,Comcast,CABLE,TX,SOUTH,-6,-5,50,10
8188,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
8235,Comcast,CABLE,MN,MIDWEST,-6,-5,REMOVE,REMOVE
8245,Comcast,REMOVE,OR,WEST,-8,-7,REMOVE,REMOVE
8297,Comcast,CABLE,MI,MIDWEST,-5,-4,25,5
8394,Comcast,REMOVE,NJ,NORTHEAST,-6,-5,REMOVE,REMOVE
8588,Comcast,REMOVE,AZ,WEST,-7,-7,REMOVE,REMOVE
8591,Comcast,CABLE,TN,SOUTH,-5,-4,75,10
8642,Comcast,REMOVE,DC,SOUTH,-5,-4,REMOVE,REMOVE
8667,Comcast,CABLE,WA,WEST,-8,-7,REMOVE,REMOVE
8677,Comcast,CABLE,FL,SOUTH,-5,-4,75,10
8697,Comcast,REMOVE,VA,SOUTH,-5,-4,REMOVE,REMOVE
8719,Comcast,REMOVE,PA,NORTHEAST,-5,-4,REMOVE,REMOVE
8745,Comcast,REMOVE,CO,WEST,-7,-6,REMOVE,REMOVE
8747,Comcast,CABLE,IL,MIDWEST,-6,-5,3,0.768
8758,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
8765,Comcast,CABLE,VA,SOUTH,-5,-4,75,10
8785,Comcast,CABLE,NH,NORTHEAST,-5,-4,25,5
8806,Comcast,REMOVE,IN,MIDWEST,-6,-5,REMOVE,REMOVE
8814,Comcast,REMOVE,CT,NORTHEAST,-5,-4,REMOVE,REMOVE
8818,Comcast,REMOVE,NJ,NORTHEAST,-5,-4,REMOVE,REMOVE
8828,Comcast,REMOVE,WV,SOUTH,-5,-4,REMOVE,REMOVE
8839,Comcast,CABLE,MD,SOUTH,-5,-4,REMOVE,REMOVE
8847,Comcast,CABLE,FL,SOUTH,-5,-4,25,5
8850,Comcast,CABLE,MA,NORTHEAST,-5,-4,25,5
8863,Comcast,CABLE,NJ,NORTHEAST,-6,-5,REMOVE,REMOVE
8896,Comcast,CABLE,CA,WEST,-8,-7,16,3
8916,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
8926,Comcast,CABLE,PA,NORTHEAST,-5,-4,25,5
8931,Comcast,REMOVE,DE,SOUTH,-5,-4,REMOVE,REMOVE
8939,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
8942,Comcast,CABLE,LA,SOUTH,-6,-5,75,10
8953,Comcast,REMOVE,WA,WEST,-8,-7,REMOVE,REMOVE
8969,Comcast,CABLE,MO,MIDWEST,-6,-5,75,10
8982,Comcast,CABLE,FL,SOUTH,-5,-4,25,5
9003,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
9010,Comcast,CABLE,MA,NORTHEAST,-6,-5,75,5
9016,Comcast,REMOVE,PA,NORTHEAST,-5,-4,REMOVE,REMOVE
9026,Comcast,CABLE,TX,SOUTH,-7,-6,50,5
9052,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
9058,Comcast,REMOVE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
9062,Comcast,CABLE,MI,MIDWEST,-5,-4,75,10
9073,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
9108,Comcast,CABLE,DE,SOUTH,-5,-4,REMOVE,REMOVE
9109,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
9120,Comcast,CABLE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
9142,Comcast,CABLE,MI,MIDWEST,-5,-4,75,10
9147,Comcast,REMOVE,LA,SOUTH,-6,-5,REMOVE,REMOVE
9152,Comcast,CABLE,FL,SOUTH,-5,-4,75,10
9153,Comcast,CABLE,WI,MIDWEST,-6,-5,REMOVE,REMOVE
9157,Comcast,CABLE,IN,MIDWEST,-6,-5,75,10
9165,Comcast,CABLE,MA,NORTHEAST,-5,-4,25,5
9174,Comcast,CABLE,IN,MIDWEST,-6,-5,75,10
9195,Comcast,CABLE,MI,MIDWEST,-5,-4,75,10
9196,Comcast,CABLE,UNKNOWN,UNKNOWN,-5,-4,25,5
9197,Comcast,CABLE,GA,SOUTH,-5,-4,75,10
9199,Comcast,REMOVE,NJ,NORTHEAST,-5,-4,REMOVE,REMOVE
9209,Comcast,REMOVE,NJ,NORTHEAST,-6,-5,REMOVE,REMOVE
9229,Comcast,CABLE,PA,NORTHEAST,-5,-4,25,5
9230,Comcast,CABLE,AR,SOUTH,-6,-5,75,10
9247,Comcast,REMOVE,MI,MIDWEST,-5,-4,REMOVE,REMOVE
9259,Comcast,CABLE,NJ,NORTHEAST,-6,-5,REMOVE,REMOVE
9271,Comcast,REMOVE,PA,NORTHEAST,-5,-4,REMOVE,REMOVE
9289,Comcast,CABLE,FL,SOUTH,-5,-4,75,10
9291,Comcast,REMOVE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
9302,Comcast,REMOVE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
9306,Comcast,CABLE,FL,SOUTH,-5,-4,25,5
9307,Comcast,REMOVE,UNKNOWN,UNKNOWN,-5,-4,REMOVE,REMOVE
9321,Comcast,CABLE,WA,WEST,-8,-7,50,5
9339,Comcast,CABLE,FL,SOUTH,-5,-4,25,5
9346,Comcast,CABLE,TX,SOUTH,-6,-5,REMOVE,REMOVE
9398,Comcast,REMOVE,NJ,NORTHEAST,-6,-5,REMOVE,REMOVE
9454,Comcast,REMOVE,IL,MIDWEST,-6,-5,REMOVE,REMOVE
9478,Comcast,CABLE,CA,WEST,-8,-7,75,5
9479,Comcast,CABLE,GA,SOUTH,-5,-4,3,0.768
9495,Comcast,REMOVE,NJ,NORTHEAST,-6,-5,REMOVE,REMOVE
9498,Comcast,CABLE,MA,NORTHEAST,-6,-5,3,0.768
9507,Comcast,REMOVE,MN,MIDWEST,-6,-5,REMOVE,REMOVE
9514,Comcast,CABLE,NH,NORTHEAST,-6,-5,75,5
9516,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
9546,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
9565,Comcast,CABLE,MD,SOUTH,-5,-4,25,5
9574,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
9585,Comcast,REMOVE,CT,NORTHEAST,-6,-5,REMOVE,REMOVE
9746,Comcast,CABLE,FL,SOUTH,-5,-4,3,0.768
9760,Comcast,REMOVE,MN,MIDWEST,-6,-5,REMOVE,REMOVE
9761,Comcast,CABLE,IL,MIDWEST,-6,-5,75,10
9763,Comcast,REMOVE,MS,SOUTH,-6,-5,REMOVE,REMOVE
9764,Comcast,REMOVE,MN,MIDWEST,-6,-5,REMOVE,REMOVE
9766,Comcast,CABLE,CA,WEST,-8,-7,50,5
9853,Comcast,REMOVE,DE,SOUTH,-5,-4,REMOVE,REMOVE
9866,Comcast,CABLE,FL,SOUTH,-5,-4,REMOVE,REMOVE
9907,Comcast,CABLE,IL,MIDWEST,-6,-5,25,5
9954,Comcast,REMOVE,WV,SOUTH,-5,-4,REMOVE,REMOVE
9964,Comcast,REMOVE,KY,SOUTH,-6,-5,REMOVE,REMOVE
9969,Comcast,REMOVE,TX,SOUTH,-6,-5,REMOVE,REMOVE
10013,Comcast,CABLE,IL,MIDWEST,-6,-5,3,0.768
10053,Comcast,CABLE,GA,SOUTH,-5,-4,75,10
10098,Comcast,CABLE,TX,SOUTH,-6,-5,REMOVE,REMOVE
10138,Comcast,CABLE,WA,WEST,-8,-7,50,5
10141,Comcast,CABLE,CO,WEST,-7,-6,REMOVE,REMOVE
10188,Comcast,CABLE,CA,WEST,-8,-7,75,5
10194,Comcast,CABLE,KY,SOUTH,-5,-4,25,5
10224,Comcast,CABLE,CA,WEST,-8,-7,75,5
10228,Comcast,CABLE,WA,WEST,-8,-7,50,5
10257,Comcast,CABLE,CA,WEST,-8,-7,REMOVE,REMOVE
10271,Comcast,REMOVE,MN,MIDWEST,-6,-5,REMOVE,REMOVE
10277,Comcast,CABLE,UT,WEST,-7,-6,REMOVE,REMOVE
10358,Comcast,REMOVE,MA,NORTHEAST,-5,-4,REMOVE,REMOVE
10390,Comcast,CABLE,MD,SOUTH,-5,-4,3,0.768
10472,Comcast,CABLE,UNKNOWN,UNKNOWN,-5,-4,25,5
10502,Comcast,CABLE,PA,NORTHEAST,-5,-4,25,5
10589,Comcast,CABLE,UT,WEST,-7,-6,75,10
10641,Comcast,CABLE,FL,SOUTH,-5,-4,75,10
10694,Comcast,CABLE,CA,WEST,-8,-7,REMOVE,REMOVE
10756,Comcast,CABLE,FL,SOUTH,-5,-4,3,0.768
10768,Comcast,CABLE,NE,MIDWEST,-6,-5,REMOVE,REMOVE
10802,Comcast,CABLE,OR,WEST,-8,-7,3,0.768
10857,Comcast,CABLE,VA,SOUTH,-5,-4,25,5
10861,Comcast,CABLE,WA,WEST,-8,-7,16,3
10874,Comcast,REMOVE,CA,WEST,-8,-7,REMOVE,REMOVE
10884,Comcast,CABLE,NJ,NORTHEAST,-6,-5,REMOVE,REMOVE
10886,Comcast,REMOVE,MA,NORTHEAST,-5,-4,REMOVE,REMOVE
10950,Comcast,CABLE,PA,NORTHEAST,-5,-4,REMOVE,REMOVE
11001,Comcast,CABLE,MI,MIDWEST,-5,-4,75,10
11003,Comcast,REMOVE,GA,SOUTH,-5,-4,REMOVE,REMOVE
11018,Comcast,CABLE,MI,MIDWEST,-5,-4,75,10
11035,Comcast,CABLE,MA,NORTHEAST,-6,-5,25,5
11044,Comcast,REMOVE,UT,WEST,-7,-6,REMOVE,REMOVE
